
=== 2026-05-21T18:03:10 ===
F:\TFM experimento\training\.venv\Scripts\python.exe F:\TFM experimento\training\scripts\train_cls_hparams.py --data F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard --model F:\TFM experimento\training\runs\classify\runs\domainmix_pd5_from_fieldaug_e25_e10\weights\best.pt --epochs 25 --imgsz 320 --batch 32 --workers 4 --device 0 --project runs/pareto --name p02_img320_lr5e4_wd5e4_augmed_e25 --optimizer AdamW --lr0 0.0005 --weight-decay 0.0005 --dropout 0.0 --freeze 0 --aug-profile medium --mixup 0.0 --cutmix 0.0
New https://pypi.org/project/ultralytics/8.4.52 available  Update with 'pip install -U ultralytics'
Ultralytics 8.4.50  Python-3.12.10 torch-2.12.0+cu126 CUDA:0 (NVIDIA GeForce RTX 3080, 10240MiB)
[34m[1mengine\trainer: [0magnostic_nms=False, amp=True, angle=1.0, augment=False, auto_augment=randaugment, batch=32, bgr=0.0, box=7.5, cache=False, cfg=None, classes=None, close_mosaic=10, cls=0.5, cls_pw=0.0, compile=False, conf=None, copy_paste=0.0, copy_paste_mode=flip, cos_lr=False, cutmix=0.0, data=F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard, degrees=20, deterministic=True, device=0, dfl=1.5, dnn=False, dropout=0.0, dynamic=False, embed=None, end2end=None, epochs=25, erasing=0.25, exist_ok=False, fliplr=0.5, flipud=0.0, format=torchscript, fraction=1.0, freeze=None, half=False, hsv_h=0.035, hsv_s=0.65, hsv_v=0.55, imgsz=320, int8=False, iou=0.7, keras=False, kobj=1.0, line_width=None, lr0=0.0005, lrf=0.01, mask_ratio=4, max_det=300, mixup=0.0, mode=train, model=F:\TFM experimento\training\runs\classify\runs\domainmix_pd5_from_fieldaug_e25_e10\weights\best.pt, momentum=0.937, mosaic=1.0, multi_scale=0.0, name=p02_img320_lr5e4_wd5e4_augmed_e25, nbs=64, nms=False, opset=None, optimize=False, optimizer=AdamW, overlap_mask=True, patience=10, perspective=0.0008, plots=True, pose=12.0, pretrained=True, profile=False, project=runs/pareto, rect=False, resume=False, retina_masks=False, rle=1.0, save=True, save_conf=False, save_crop=False, save_dir=F:\TFM experimento\training\runs\classify\runs\pareto\p02_img320_lr5e4_wd5e4_augmed_e25, save_frames=False, save_json=False, save_period=-1, save_txt=False, scale=0.35, seed=0, shear=6, show=False, show_boxes=True, show_conf=True, show_labels=True, simplify=True, single_cls=False, source=None, split=val, stream_buffer=False, task=classify, time=None, tracker=botsort.yaml, translate=0.12, val=True, verbose=True, vid_stride=1, visualize=False, warmup_bias_lr=0.1, warmup_epochs=3.0, warmup_momentum=0.8, weight_decay=0.0005, workers=4, workspace=None
[34m[1mtrain:[0m F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\train... found 15125 images in 10 classes  
ERROR [34m[1mval:[0m F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\val... found 69 images in 8 classes (requires 10 classes, not 8)
[34m[1mtest:[0m None...
                   from  n    params  module                                       arguments                     
  0                  -1  1       464  ultralytics.nn.modules.conv.Conv             [3, 16, 3, 2]                 
  1                  -1  1      4672  ultralytics.nn.modules.conv.Conv             [16, 32, 3, 2]                
  2                  -1  1      7360  ultralytics.nn.modules.block.C2f             [32, 32, 1, True]             
  3                  -1  1     18560  ultralytics.nn.modules.conv.Conv             [32, 64, 3, 2]                
  4                  -1  2     49664  ultralytics.nn.modules.block.C2f             [64, 64, 2, True]             
  5                  -1  1     73984  ultralytics.nn.modules.conv.Conv             [64, 128, 3, 2]               
  6                  -1  2    197632  ultralytics.nn.modules.block.C2f             [128, 128, 2, True]           
  7                  -1  1    295424  ultralytics.nn.modules.conv.Conv             [128, 256, 3, 2]              
  8                  -1  1    460288  ultralytics.nn.modules.block.C2f             [256, 256, 1, True]           
  9                  -1  1    343050  ultralytics.nn.modules.head.Classify         [256, 10]                     
YOLOv8n-cls summary: 56 layers, 1,451,098 parameters, 1,451,098 gradients, 3.4 GFLOPs
Transferred 158/158 items from pretrained weights
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed 
[34m[1mtrain: [0mFast image access  (ping: 0.10.0 ms, read: 79.163.4 MB/s, size: 20.0 KB)
[K[34m[1mtrain: [0mScanning F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\train... 15125 images, 0 corrupt: 100% ━━━━━━━━━━━━ 15125/15125  0.0s
[34m[1mval: [0mFast image access  (ping: 0.10.0 ms, read: 432.5283.9 MB/s, size: 63.0 KB)
[K[34m[1mval: [0mScanning F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\val... 69 images, 0 corrupt: 100% ━━━━━━━━━━━━ 69/69  0.0s
[34m[1moptimizer:[0m AdamW(lr=0.0005, momentum=0.937) with parameter groups 26 weight(decay=0.0), 27 weight(decay=0.0005), 27 bias(decay=0.0)
Image sizes 320 train, 320 val
Using 4 dataloader workers
Logging results to [1mF:\TFM experimento\training\runs\classify\runs\pareto\p02_img320_lr5e4_wd5e4_augmed_e25[0m
Starting training for 25 epochs...
      Epoch    GPU_mem       loss  Instances       Size
[K       1/25     0.727G     0.3385         32        320: 0% ──────────── 0/473  1.1s
[K       7/25     0.939G     0.1294         32        320: 68% ━━━━━━━━──── 320/473 17.8it/s 27.5s<8.6s
[K       7/25     0.939G     0.1295         32        320: 68% ━━━━━━━━──── 321/473 14.1it/s 27.7s<10.8s
[K       7/25     0.939G     0.1297         32        320: 68% ━━━━━━━━──── 324/473 18.7it/s 27.8s<8.0s
[K       7/25     0.939G     0.1295         32        320: 69% ━━━━━━━━──── 325/473 14.2it/s 28.0s<10.4s
[K       7/25     0.939G     0.1292         32        320: 69% ━━━━━━━━──── 327/473 15.6it/s 28.2s<9.4s
[K       7/25     0.939G      0.129         32        320: 70% ━━━━━━━━──── 329/473 14.2it/s 28.3s<10.2s
[K       7/25     0.939G     0.1287         32        320: 70% ━━━━━━━━──── 331/473 15.8it/s 28.4s<9.0s
[K       7/25     0.939G     0.1284         32        320: 70% ━━━━━━━━──── 333/473 13.8it/s 28.7s<10.1s
[K       7/25     0.939G     0.1277         32        320: 71% ━━━━━━━━╸─── 336/473 16.8it/s 28.8s<8.2s
[K       7/25     0.939G     0.1277         32        320: 71% ━━━━━━━━╸─── 337/473 12.8it/s 29.1s<10.7s
[K       7/25     0.939G     0.1283         32        320: 72% ━━━━━━━━╸─── 340/473 15.8it/s 29.2s<8.4s
[K       7/25     0.939G     0.1281         32        320: 72% ━━━━━━━━╸─── 341/473 13.7it/s 29.3s<9.7s
[K       7/25     0.939G     0.1292         32        320: 73% ━━━━━━━━╸─── 344/473 17.2it/s 29.4s<7.5s
[K       7/25     0.939G     0.1291         32        320: 73% ━━━━━━━━╸─── 345/473 13.6it/s 29.6s<9.4s
[K       7/25     0.939G     0.1289         32        320: 74% ━━━━━━━━╸─── 348/473 16.1it/s 29.8s<7.7s
[K       7/25     0.939G     0.1289         32        320: 74% ━━━━━━━━╸─── 349/473 14.1it/s 29.9s<8.8s
[K       7/25     0.939G     0.1287         32        320: 74% ━━━━━━━━╸─── 351/473 14.5it/s 30.0s<8.4s
[K       7/25     0.939G     0.1288         32        320: 75% ━━━━━━━━╸─── 353/473 12.5it/s 30.3s<9.6s
[K       7/25     0.939G     0.1287         32        320: 75% ━━━━━━━━━─── 357/473 13.6it/s 30.5s<8.6s
[K       7/25     0.939G     0.1286         32        320: 76% ━━━━━━━━━─── 360/473 12.9it/s 30.8s<8.7s
[K       7/25     0.939G     0.1291         32        320: 76% ━━━━━━━━━─── 361/473 10.7it/s 31.0s<10.4s
[K       7/25     0.939G     0.1288         32        320: 77% ━━━━━━━━━─── 363/473 12.9it/s 31.1s<8.6s
[K       7/25     0.939G     0.1289         32        320: 77% ━━━━━━━━━─── 364/473 9.8it/s 31.4s<11.1s
[K       7/25     0.939G     0.1287         32        320: 77% ━━━━━━━━━─── 365/473 9.6it/s 31.5s<11.2s
[K       7/25     0.939G     0.1284         32        320: 78% ━━━━━━━━━─── 368/473 10.6it/s 31.8s<9.9s
[K       7/25     0.939G      0.128         32        320: 78% ━━━━━━━━━─── 370/473 13.3it/s 31.9s<7.7s
[K       7/25     0.939G     0.1289         32        320: 79% ━━━━━━━━━─── 372/473 12.4it/s 32.1s<8.2s
[K       7/25     0.939G     0.1287         32        320: 79% ━━━━━━━━━─── 374/473 13.1it/s 32.2s<7.6s
[K       7/25     0.939G     0.1288         32        320: 79% ━━━━━━━━━╸── 376/473 10.7it/s 32.6s<9.1s
[K       7/25     0.939G     0.1287         32        320: 80% ━━━━━━━━━╸── 379/473 15.2it/s 32.7s<6.2s
[K       7/25     0.939G     0.1284         32        320: 80% ━━━━━━━━━╸── 380/473 12.1it/s 32.9s<7.7s
[K       7/25     0.939G     0.1285         32        320: 81% ━━━━━━━━━╸── 382/473 13.2it/s 33.0s<6.9s
[K       7/25     0.939G     0.1282         32        320: 81% ━━━━━━━━━╸── 384/473 12.1it/s 33.2s<7.4s
[K       7/25     0.939G     0.1282         32        320: 82% ━━━━━━━━━╸── 386/473 13.6it/s 33.4s<6.4s
[K       7/25     0.939G      0.128         32        320: 82% ━━━━━━━━━╸── 388/473 11.5it/s 33.7s<7.4s
[K       7/25     0.939G     0.1281         32        320: 82% ━━━━━━━━━╸── 390/473 13.7it/s 33.8s<6.1s
[K       7/25     0.939G     0.1279         32        320: 83% ━━━━━━━━━╸── 392/473 11.4it/s 34.1s<7.1s
[K       7/25     0.939G     0.1281         32        320: 83% ━━━━━━━━━╸── 394/473 13.2it/s 34.2s<6.0s
[K       7/25     0.939G     0.1282         32        320: 84% ━━━━━━━━━━── 396/473 11.0it/s 34.6s<7.0s
[K       7/25     0.939G     0.1289         32        320: 84% ━━━━━━━━━━── 398/473 13.0it/s 34.7s<5.8s
[K       7/25     0.939G      0.129         32        320: 85% ━━━━━━━━━━── 400/473 11.8it/s 34.9s<6.2s
[K       7/25     0.939G     0.1292         32        320: 85% ━━━━━━━━━━── 403/473 13.6it/s 35.1s<5.2s
[K       7/25     0.939G     0.1296         32        320: 85% ━━━━━━━━━━── 404/473 11.7it/s 35.2s<5.9s
[K       7/25     0.939G     0.1295         32        320: 86% ━━━━━━━━━━── 406/473 14.1it/s 35.3s<4.7s
[K       7/25     0.939G     0.1292         32        320: 86% ━━━━━━━━━━── 408/473 12.2it/s 35.6s<5.3s
[K       7/25     0.939G     0.1299         32        320: 87% ━━━━━━━━━━── 411/473 14.7it/s 35.7s<4.2s
[K       7/25     0.939G     0.1298         32        320: 87% ━━━━━━━━━━── 412/473 11.5it/s 36.0s<5.3s
[K       7/25     0.939G       0.13         32        320: 88% ━━━━━━━━━━╸─ 414/473 13.8it/s 36.1s<4.3s
[K       7/25     0.939G     0.1297         32        320: 88% ━━━━━━━━━━╸─ 416/473 11.7it/s 36.4s<4.9s
[K       7/25     0.939G     0.1291         32        320: 89% ━━━━━━━━━━╸─ 419/473 14.3it/s 36.5s<3.8s
[K       7/25     0.939G     0.1291         32        320: 89% ━━━━━━━━━━╸─ 420/473 12.3it/s 36.6s<4.3s
[K       7/25     0.939G     0.1293         32        320: 89% ━━━━━━━━━━╸─ 423/473 16.0it/s 36.8s<3.1s
[K       7/25     0.939G     0.1294         32        320: 90% ━━━━━━━━━━╸─ 424/473 12.6it/s 37.0s<3.9s
[K       7/25     0.939G     0.1293         32        320: 90% ━━━━━━━━━━╸─ 427/473 15.7it/s 37.1s<2.9s
[K       7/25     0.939G     0.1292         32        320: 90% ━━━━━━━━━━╸─ 428/473 13.3it/s 37.2s<3.4s
[K       7/25     0.939G     0.1288         32        320: 91% ━━━━━━━━━━╸─ 431/473 17.9it/s 37.3s<2.4s
[K       7/25     0.939G     0.1291         32        320: 91% ━━━━━━━━━━╸─ 432/473 13.3it/s 37.7s<3.1s
[K       7/25     0.939G     0.1292         32        320: 92% ━━━━━━━━━━━─ 435/473 17.7it/s 37.8s<2.2s
[K       7/25     0.939G     0.1289         32        320: 92% ━━━━━━━━━━━─ 436/473 13.2it/s 38.1s<2.8s
[K       7/25     0.939G     0.1288         32        320: 93% ━━━━━━━━━━━─ 439/473 15.8it/s 38.3s<2.2s
[K       7/25     0.939G     0.1288         32        320: 93% ━━━━━━━━━━━─ 440/473 13.6it/s 38.4s<2.4s
[K       7/25     0.939G     0.1287         32        320: 94% ━━━━━━━━━━━─ 443/473 17.1it/s 38.5s<1.8s
[K       7/25     0.939G     0.1288         32        320: 94% ━━━━━━━━━━━─ 445/473 17.3it/s 38.6s<1.6s
[K       7/25     0.939G     0.1285         32        320: 95% ━━━━━━━━━━━─ 448/473 14.5it/s 39.0s<1.7s
[K       7/25     0.939G     0.1286         32        320: 95% ━━━━━━━━━━━─ 450/473 15.7it/s 39.1s<1.5s
[K       7/25     0.939G     0.1289         32        320: 96% ━━━━━━━━━━━─ 452/473 13.8it/s 39.3s<1.5s
[K       7/25     0.939G     0.1284         32        320: 96% ━━━━━━━━━━━╸ 455/473 18.4it/s 39.4s<1.0s
[K       7/25     0.939G     0.1283         32        320: 96% ━━━━━━━━━━━╸ 456/473 14.9it/s 39.6s<1.1s
[K       7/25     0.939G     0.1281         32        320: 97% ━━━━━━━━━━━╸ 459/473 16.1it/s 39.7s<0.9s
[K       7/25     0.939G     0.1279         32        320: 97% ━━━━━━━━━━━╸ 460/473 12.7it/s 40.0s<1.0s
[K       7/25     0.939G     0.1279         32        320: 98% ━━━━━━━━━━━╸ 462/473 13.7it/s 40.1s<0.8s
[K       7/25     0.939G     0.1279         32        320: 98% ━━━━━━━━━━━╸ 464/473 12.8it/s 40.3s<0.7s
[K       7/25     0.939G     0.1284         32        320: 99% ━━━━━━━━━━━╸ 467/473 15.4it/s 40.4s<0.4s
[K       7/25     0.939G     0.1282         32        320: 99% ━━━━━━━━━━━╸ 468/473 12.9it/s 40.5s<0.4s
[K       7/25     0.939G     0.1279         32        320: 100% ━━━━━━━━━━━╸ 471/473 17.1it/s 40.7s<0.1s
[K       7/25     0.939G     0.1283         21        320: 100% ━━━━━━━━━━━╸ 472/473 12.9it/s 41.0s<0.1s
[K       7/25     0.939G     0.1283         21        320: 100% ━━━━━━━━━━━━ 473/473 11.5it/s 41.0s


[K               classes   top1_acc   top5_acc: 100% ━━━━━━━━━━━━ 2/2 47.4it/s 0.0s

                   all       0.42      0.739



      Epoch    GPU_mem       loss  Instances       Size


[K       8/25     0.939G     0.2699         32        320: 0% ──────────── 1/473 2.3it/s 0.1s<3:23
[K       8/25     0.939G      0.187         32        320: 1% ──────────── 3/473 5.4it/s 0.3s<1:27
[K       8/25     0.939G     0.1581         32        320: 1% ──────────── 6/473 9.6it/s 0.4s<48.7s
[K       8/25     0.939G     0.1535         32        320: 1% ──────────── 7/473 8.4it/s 0.6s<55.6s
[K       8/25     0.939G     0.1276         32        320: 2% ──────────── 10/473 11.3it/s 0.8s<40.9s
[K       8/25     0.939G     0.1431         32        320: 2% ──────────── 11/473 8.8it/s 1.1s<52.7s
[K       8/25     0.939G     0.1378         32        320: 3% ──────────── 14/473 11.9it/s 1.3s<38.5s
[K       8/25     0.939G     0.1453         32        320: 3% ──────────── 15/473 10.3it/s 1.5s<44.6s
[K       8/25     0.939G      0.132         32        320: 4% ──────────── 17/473 12.4it/s 1.6s<36.7s
[K       8/25     0.939G     0.1313         32        320: 4% ──────────── 19/473 10.3it/s 1.9s<43.9s
[K       8/25     0.939G     0.1348         32        320: 4% ╸─────────── 21/473 12.0it/s 2.1s<37.5s
[K       8/25     0.939G     0.1352         32        320: 5% ╸─────────── 23/473 11.1it/s 2.3s<40.5s
[K       8/25     0.939G     0.1274         32        320: 5% ╸─────────── 26/473 13.7it/s 2.4s<32.6s
[K       8/25     0.939G     0.1332         32        320: 6% ╸─────────── 27/473 11.4it/s 2.6s<39.1s
[K       8/25     0.939G     0.1292         32        320: 6% ╸─────────── 29/473 13.7it/s 2.7s<32.5s
[K       8/25     0.939G      0.127         32        320: 7% ╸─────────── 31/473 12.5it/s 2.9s<35.4s
[K       8/25     0.939G     0.1262         32        320: 7% ╸─────────── 33/473 14.4it/s 3.0s<30.7s
[K       8/25     0.939G     0.1325         32        320: 7% ╸─────────── 35/473 13.6it/s 3.2s<32.3s
[K       8/25     0.939G     0.1354         32        320: 8% ╸─────────── 37/473 15.3it/s 3.3s<28.6s
[K       8/25     0.939G      0.135         32        320: 8% ╸─────────── 39/473 13.9it/s 3.5s<31.2s
[K       8/25     0.939G     0.1366         32        320: 9% ━─────────── 42/473 16.6it/s 3.6s<25.9s
[K       8/25     0.939G     0.1359         32        320: 9% ━─────────── 43/473 13.4it/s 3.8s<32.0s
[K       8/25     0.939G     0.1349         32        320: 10% ━─────────── 46/473 15.7it/s 3.9s<27.2s
[K       8/25     0.939G     0.1337         32        320: 10% ━─────────── 47/473 12.5it/s 4.1s<34.1s
[K       8/25     0.939G     0.1324         32        320: 10% ━─────────── 49/473 14.7it/s 4.2s<28.9s
[K       8/25     0.939G     0.1294         32        320: 11% ━─────────── 51/473 12.5it/s 4.5s<33.7s
[K       8/25     0.939G     0.1254         32        320: 11% ━─────────── 54/473 14.5it/s 4.6s<28.9s
[K       8/25     0.939G     0.1262         32        320: 12% ━─────────── 55/473 11.1it/s 5.0s<37.5s
[K       8/25     0.939G     0.1281         32        320: 12% ━─────────── 58/473 13.7it/s 5.1s<30.3s
[K       8/25     0.939G     0.1304         32        320: 12% ━─────────── 59/473 10.5it/s 5.5s<39.6s
[K       8/25     0.939G     0.1276         32        320: 13% ━╸────────── 62/473 13.8it/s 5.6s<29.7s
[K       8/25     0.939G     0.1273         32        320: 13% ━╸────────── 63/473 11.2it/s 5.8s<36.6s
[K       8/25     0.939G     0.1239         32        320: 14% ━╸────────── 66/473 14.0it/s 5.9s<29.1s
[K       8/25     0.939G     0.1243         32        320: 14% ━╸────────── 67/473 12.6it/s 6.0s<32.2s
[K       8/25     0.939G     0.1249         32        320: 15% ━╸────────── 70/473 17.3it/s 6.1s<23.3s
[K       8/25     0.939G     0.1251         32        320: 15% ━╸────────── 71/473 13.2it/s 6.4s<30.5s
[K       8/25     0.939G     0.1234         32        320: 16% ━╸────────── 74/473 16.2it/s 6.6s<24.6s
[K       8/25     0.939G     0.1223         32        320: 16% ━╸────────── 75/473 13.5it/s 6.7s<29.4s
[K       8/25     0.939G     0.1206         32        320: 16% ━╸────────── 78/473 15.2it/s 6.9s<26.0s
[K       8/25     0.939G     0.1205         32        320: 17% ━━────────── 79/473 12.8it/s 7.0s<30.7s
[K       8/25     0.939G     0.1235         32        320: 17% ━━────────── 82/473 16.4it/s 7.1s<23.8s
[K       8/25     0.939G     0.1237         32        320: 18% ━━────────── 83/473 12.5it/s 7.4s<31.1s
[K       8/25     0.939G     0.1211         32        320: 18% ━━────────── 86/473 15.6it/s 7.5s<24.8s
[K       8/25     0.939G     0.1216         32        320: 18% ━━────────── 87/473 12.2it/s 7.8s<31.7s
[K       8/25     0.939G     0.1221         32        320: 19% ━━────────── 90/473 14.8it/s 7.9s<25.9s
[K       8/25     0.939G     0.1222         32        320: 19% ━━────────── 91/473 11.0it/s 8.3s<34.6s
[K       8/25     0.939G     0.1259         32        320: 20% ━━────────── 93/473 13.3it/s 8.5s<28.5s
[K       8/25     0.939G     0.1291         32        320: 20% ━━────────── 95/473 11.2it/s 8.8s<33.9s
[K       8/25     0.939G     0.1307         32        320: 21% ━━────────── 97/473 13.4it/s 8.9s<28.0s
[K       8/25     0.939G      0.132         32        320: 21% ━━╸───────── 99/473 12.9it/s 9.1s<29.0s
[K       8/25     0.939G     0.1306         32        320: 22% ━━╸───────── 102/473 16.9it/s 9.2s<22.0s
[K       8/25     0.939G       0.13         32        320: 22% ━━╸───────── 103/473 13.0it/s 9.4s<28.5s
[K       8/25     0.939G     0.1289         32        320: 22% ━━╸───────── 106/473 17.7it/s 9.5s<20.7s
[K       8/25     0.939G     0.1283         32        320: 23% ━━╸───────── 107/473 14.4it/s 9.7s<25.4s
[K       8/25     0.939G     0.1269         32        320: 23% ━━╸───────── 109/473 15.1it/s 9.8s<24.1s
[K       8/25     0.939G     0.1266         32        320: 23% ━━╸───────── 111/473 11.9it/s 10.3s<30.4s
[K       8/25     0.939G     0.1247         32        320: 24% ━━╸───────── 114/473 17.1it/s 10.4s<21.0s
[K       8/25     0.939G     0.1247         32        320: 24% ━━╸───────── 115/473 13.9it/s 10.5s<25.7s
[K       8/25     0.939G     0.1248         32        320: 25% ━━╸───────── 118/473 16.9it/s 10.6s<21.0s
[K       8/25     0.939G     0.1244         32        320: 25% ━━━───────── 119/473 12.7it/s 11.0s<27.9s
[K       8/25     0.939G     0.1235         32        320: 26% ━━━───────── 122/473 17.4it/s 11.1s<20.2s
[K       8/25     0.939G     0.1241         32        320: 26% ━━━───────── 123/473 12.9it/s 11.5s<27.1s
[K       8/25     0.939G     0.1222         32        320: 27% ━━━───────── 126/473 16.1it/s 11.6s<21.5s
[K       8/25     0.939G     0.1215         32        320: 27% ━━━───────── 127/473 12.8it/s 11.8s<27.1s
[K       8/25     0.939G       0.12         32        320: 27% ━━━───────── 129/473 14.9it/s 11.9s<23.1s
[K       8/25     0.939G     0.1228         32        320: 28% ━━━───────── 131/473 13.7it/s 12.1s<25.0s
[K       8/25     0.939G     0.1219         32        320: 28% ━━━───────── 134/473 15.4it/s 12.3s<22.1s
[K       8/25     0.939G     0.1217         32        320: 29% ━━━───────── 135/473 12.6it/s 12.4s<26.9s
